date,titleSlug,questionFrontendId,title,difficulty
2023-05-22,top-k-frequent-elements,347,Top K Frequent Elements,Medium
2023-05-23,kth-largest-element-in-a-stream,703,Kth Largest Element in a Stream,Easy
2023-05-24,maximum-subsequence-score,2542,Maximum Subsequence Score,Medium
2023-05-25,new-21-game,837,New 21 Game,Medium
2023-05-26,stone-game-ii,1140,Stone Game II,Medium
2023-05-27,stone-game-iii,1406,Stone Game III,Hard
2023-05-28,minimum-cost-to-cut-a-stick,1547,Minimum Cost to Cut a Stick,Hard
2023-05-29,design-parking-system,1603,Design Parking System,Easy
2023-05-30,design-hashset,705,Design HashSet,Easy
2023-05-31,design-underground-system,1396,Design Underground System,Medium
2023-06-01,shortest-path-in-binary-matrix,1091,Shortest Path in Binary Matrix,Medium
2023-06-02,detonate-the-maximum-bombs,2101,Detonate the Maximum Bombs,Medium
2023-06-03,time-needed-to-inform-all-employees,1376,Time Needed to Inform All Employees,Medium
2023-06-04,number-of-provinces,547,Number of Provinces,Medium
2023-06-05,check-if-it-is-a-straight-line,1232,Check If It Is a Straight Line,Easy
2023-06-06,can-make-arithmetic-progression-from-sequence,1502,Can Make Arithmetic Progression From Sequence,Easy
2023-06-07,minimum-flips-to-make-a-or-b-equal-to-c,1318,Minimum Flips to Make a OR b Equal to c,Medium
2023-06-08,count-negative-numbers-in-a-sorted-matrix,1351,Count Negative Numbers in a Sorted Matrix,Easy
2023-06-09,find-smallest-letter-greater-than-target,744,Find Smallest Letter Greater Than Target,Easy
2023-06-10,maximum-value-at-a-given-index-in-a-bounded-array,1802,Maximum Value at a Given Index in a Bounded Array,Medium
2023-06-11,snapshot-array,1146,Snapshot Array,Medium
2023-06-12,summary-ranges,228,Summary Ranges,Easy
2023-06-13,equal-row-and-column-pairs,2352,Equal Row and Column Pairs,Medium
2023-06-14,minimum-absolute-difference-in-bst,530,Minimum Absolute Difference in BST,Easy
2023-06-15,maximum-level-sum-of-a-binary-tree,1161,Maximum Level Sum of a Binary Tree,Medium
2023-06-16,number-of-ways-to-reorder-array-to-get-same-bst,1569,Number of Ways to Reorder Array to Get Same BST,Hard
2023-06-17,make-array-strictly-increasing,1187,Make Array Strictly Increasing,Hard
2023-06-18,number-of-increasing-paths-in-a-grid,2328,Number of Increasing Paths in a Grid,Hard
2023-06-19,find-the-highest-altitude,1732,Find the Highest Altitude,Easy
2023-06-20,k-radius-subarray-averages,2090,K Radius Subarray Averages,Medium
2023-06-21,minimum-cost-to-make-array-equal,2448,Minimum Cost to Make Array Equal,Hard
2023-06-22,best-time-to-buy-and-sell-stock-with-transaction-fee,714,Best Time to Buy and Sell Stock with Transaction Fee,Medium
2023-06-23,longest-arithmetic-subsequence,1027,Longest Arithmetic Subsequence,Medium
2023-06-24,tallest-billboard,956,Tallest Billboard,Hard
2023-06-25,count-all-possible-routes,1575,Count All Possible Routes,Hard
2023-06-26,total-cost-to-hire-k-workers,2462,Total Cost to Hire K Workers,Medium
2023-06-27,find-k-pairs-with-smallest-sums,373,Find K Pairs with Smallest Sums,Medium
2023-06-28,path-with-maximum-probability,1514,Path with Maximum Probability,Medium
2023-06-29,shortest-path-to-get-all-keys,864,Shortest Path to Get All Keys,Hard
2023-06-30,last-day-where-you-can-still-cross,1970,Last Day Where You Can Still Cross,Hard
2023-07-01,fair-distribution-of-cookies,2305,Fair Distribution of Cookies,Medium
2023-07-02,maximum-number-of-achievable-transfer-requests,1601,Maximum Number of Achievable Transfer Requests,Hard
2023-07-03,buddy-strings,859,Buddy Strings,Easy
2023-07-04,single-number-ii,137,Single Number II,Medium
2023-07-05,longest-subarray-of-1s-after-deleting-one-element,1493,Longest Subarray of 1's After Deleting One Element,Medium
2023-07-06,minimum-size-subarray-sum,209,Minimum Size Subarray Sum,Medium
2023-07-07,maximize-the-confusion-of-an-exam,2024,Maximize the Confusion of an Exam,Medium
2023-07-08,put-marbles-in-bags,2551,Put Marbles in Bags,Hard
2023-07-09,substring-with-largest-variance,2272,Substring With Largest Variance,Hard
2023-07-10,minimum-depth-of-binary-tree,111,Minimum Depth of Binary Tree,Easy
2023-07-11,all-nodes-distance-k-in-binary-tree,863,All Nodes Distance K in Binary Tree,Medium
2023-07-12,find-eventual-safe-states,802,Find Eventual Safe States,Medium
2023-07-13,course-schedule,207,Course Schedule,Medium
2023-07-14,longest-arithmetic-subsequence-of-given-difference,1218,Longest Arithmetic Subsequence of Given Difference,Medium
2023-07-15,maximum-number-of-events-that-can-be-attended-ii,1751,Maximum Number of Events That Can Be Attended II,Hard
2023-07-16,smallest-sufficient-team,1125,Smallest Sufficient Team,Hard
2023-07-17,add-two-numbers-ii,445,Add Two Numbers II,Medium
2023-07-18,lru-cache,146,LRU Cache,Medium
2023-07-19,non-overlapping-intervals,435,Non-overlapping Intervals,Medium
2023-07-20,asteroid-collision,735,Asteroid Collision,Medium
2023-07-21,number-of-longest-increasing-subsequence,673,Number of Longest Increasing Subsequence,Medium
2023-07-22,knight-probability-in-chessboard,688,Knight Probability in Chessboard,Medium
2023-07-23,all-possible-full-binary-trees,894,All Possible Full Binary Trees,Medium
2023-07-24,powx-n,50,"Pow(x, n)",Medium
2023-07-25,peak-index-in-a-mountain-array,852,Peak Index in a Mountain Array,Medium
2023-07-26,minimum-speed-to-arrive-on-time,1870,Minimum Speed to Arrive on Time,Medium
2023-07-27,maximum-running-time-of-n-computers,2141,Maximum Running Time of N Computers,Hard
2023-07-28,predict-the-winner,486,Predict the Winner,Medium
2023-07-29,soup-servings,808,Soup Servings,Medium
2023-07-30,strange-printer,664,Strange Printer,Hard
2023-07-31,minimum-ascii-delete-sum-for-two-strings,712,Minimum ASCII Delete Sum for Two Strings,Medium
2023-08-01,combinations,77,Combinations,Medium
2023-08-02,permutations,46,Permutations,Medium
2023-08-03,letter-combinations-of-a-phone-number,17,Letter Combinations of a Phone Number,Medium
2023-08-04,word-break,139,Word Break,Medium
2023-08-05,unique-binary-search-trees-ii,95,Unique Binary Search Trees II,Medium
2023-08-06,number-of-music-playlists,920,Number of Music Playlists,Hard
2023-08-07,search-a-2d-matrix,74,Search a 2D Matrix,Medium
2023-08-08,search-in-rotated-sorted-array,33,Search in Rotated Sorted Array,Medium
2023-08-09,minimize-the-maximum-difference-of-pairs,2616,Minimize the Maximum Difference of Pairs,Medium
2023-08-10,search-in-rotated-sorted-array-ii,81,Search in Rotated Sorted Array II,Medium
2023-08-11,coin-change-ii,518,Coin Change II,Medium
2023-08-12,unique-paths-ii,63,Unique Paths II,Medium
2023-08-13,check-if-there-is-a-valid-partition-for-the-array,2369,Check if There is a Valid Partition For The Array,Medium
2023-08-14,kth-largest-element-in-an-array,215,Kth Largest Element in an Array,Medium
2023-08-15,partition-list,86,Partition List,Medium
2023-08-16,sliding-window-maximum,239,Sliding Window Maximum,Hard
2023-08-17,01-matrix,542,01 Matrix,Medium
2023-08-18,maximal-network-rank,1615,Maximal Network Rank,Medium
2023-08-19,find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree,1489,Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree,Hard
2023-08-20,sort-items-by-groups-respecting-dependencies,1203,Sort Items by Groups Respecting Dependencies,Hard
2023-08-21,repeated-substring-pattern,459,Repeated Substring Pattern,Easy
2023-08-22,excel-sheet-column-title,168,Excel Sheet Column Title,Easy
2023-08-23,reorganize-string,767,Reorganize String,Medium
2023-08-24,text-justification,68,Text Justification,Hard
2023-08-25,interleaving-string,97,Interleaving String,Medium
2023-08-26,maximum-length-of-pair-chain,646,Maximum Length of Pair Chain,Medium
2023-08-27,frog-jump,403,Frog Jump,Hard
2023-08-28,implement-stack-using-queues,225,Implement Stack using Queues,Easy
2023-08-29,minimum-penalty-for-a-shop,2483,Minimum Penalty for a Shop,Medium
2023-08-30,minimum-replacements-to-sort-the-array,2366,Minimum Replacements to Sort the Array,Hard
2023-08-31,minimum-number-of-taps-to-open-to-water-a-garden,1326,Minimum Number of Taps to Open to Water a Garden,Hard
2023-09-01,counting-bits,338,Counting Bits,Easy
2023-09-02,extra-characters-in-a-string,2707,Extra Characters in a String,Medium
2023-09-03,unique-paths,62,Unique Paths,Medium
2023-09-04,linked-list-cycle,141,Linked List Cycle,Easy
2023-09-05,copy-list-with-random-pointer,138,Copy List with Random Pointer,Medium
2023-09-06,split-linked-list-in-parts,725,Split Linked List in Parts,Medium
2023-09-07,reverse-linked-list-ii,92,Reverse Linked List II,Medium
2023-09-08,pascals-triangle,118,Pascal's Triangle,Easy
2023-09-09,combination-sum-iv,377,Combination Sum IV,Medium
2023-09-10,count-all-valid-pickup-and-delivery-options,1359,Count All Valid Pickup and Delivery Options,Hard
2023-09-11,group-the-people-given-the-group-size-they-belong-to,1282,Group the People Given the Group Size They Belong To,Medium
2023-09-12,minimum-deletions-to-make-character-frequencies-unique,1647,Minimum Deletions to Make Character Frequencies Unique,Medium
2023-09-13,candy,135,Candy,Hard
2023-09-14,reconstruct-itinerary,332,Reconstruct Itinerary,Hard
2023-09-15,min-cost-to-connect-all-points,1584,Min Cost to Connect All Points,Medium
2023-09-16,path-with-minimum-effort,1631,Path With Minimum Effort,Medium
2023-09-17,shortest-path-visiting-all-nodes,847,Shortest Path Visiting All Nodes,Hard
2023-09-18,the-k-weakest-rows-in-a-matrix,1337,The K Weakest Rows in a Matrix,Easy
2023-09-19,find-the-duplicate-number,287,Find the Duplicate Number,Medium
2023-09-20,minimum-operations-to-reduce-x-to-zero,1658,Minimum Operations to Reduce X to Zero,Medium
2023-09-21,median-of-two-sorted-arrays,4,Median of Two Sorted Arrays,Hard
2023-09-22,is-subsequence,392,Is Subsequence,Easy
2023-09-23,longest-string-chain,1048,Longest String Chain,Medium
2023-09-24,champagne-tower,799,Champagne Tower,Medium
2023-09-25,find-the-difference,389,Find the Difference,Easy
2023-09-26,remove-duplicate-letters,316,Remove Duplicate Letters,Medium
2023-09-27,decoded-string-at-index,880,Decoded String at Index,Medium
2023-09-28,sort-array-by-parity,905,Sort Array By Parity,Easy
2023-09-29,monotonic-array,896,Monotonic Array,Easy
2023-09-30,132-pattern,456,132 Pattern,Medium
2023-10-01,reverse-words-in-a-string-iii,557,Reverse Words in a String III,Easy
2023-10-02,remove-colored-pieces-if-both-neighbors-are-the-same-color,2038,Remove Colored Pieces if Both Neighbors are the Same Color,Medium
2023-10-03,number-of-good-pairs,1512,Number of Good Pairs,Easy
2023-10-04,design-hashmap,706,Design HashMap,Easy
2023-10-05,majority-element-ii,229,Majority Element II,Medium
2023-10-06,integer-break,343,Integer Break,Medium
2023-10-07,build-array-where-you-can-find-the-maximum-exactly-k-comparisons,1420,Build Array Where You Can Find The Maximum Exactly K Comparisons,Hard
2023-10-08,max-dot-product-of-two-subsequences,1458,Max Dot Product of Two Subsequences,Hard
2023-10-09,find-first-and-last-position-of-element-in-sorted-array,34,Find First and Last Position of Element in Sorted Array,Medium
2023-10-10,minimum-number-of-operations-to-make-array-continuous,2009,Minimum Number of Operations to Make Array Continuous,Hard
2023-10-11,number-of-flowers-in-full-bloom,2251,Number of Flowers in Full Bloom,Hard
2023-10-12,find-in-mountain-array,1095,Find in Mountain Array,Hard
2023-10-13,min-cost-climbing-stairs,746,Min Cost Climbing Stairs,Easy
2023-10-14,painting-the-walls,2742,Painting the Walls,Hard
2023-10-15,number-of-ways-to-stay-in-the-same-place-after-some-steps,1269,Number of Ways to Stay in the Same Place After Some Steps,Hard
2023-10-16,pascals-triangle-ii,119,Pascal's Triangle II,Easy
2023-10-17,validate-binary-tree-nodes,1361,Validate Binary Tree Nodes,Medium
2023-10-18,parallel-courses-iii,2050,Parallel Courses III,Hard
2023-10-19,backspace-string-compare,844,Backspace String Compare,Easy
2023-10-20,flatten-nested-list-iterator,341,Flatten Nested List Iterator,Medium
2023-10-21,constrained-subsequence-sum,1425,Constrained Subsequence Sum,Hard
2023-10-22,maximum-score-of-a-good-subarray,1793,Maximum Score of a Good Subarray,Hard
2023-10-23,power-of-four,342,Power of Four,Easy
2023-10-24,find-largest-value-in-each-tree-row,515,Find Largest Value in Each Tree Row,Medium
2023-10-25,k-th-symbol-in-grammar,779,K-th Symbol in Grammar,Medium
2023-10-26,binary-trees-with-factors,823,Binary Trees With Factors,Medium
2023-10-27,longest-palindromic-substring,5,Longest Palindromic Substring,Medium
2023-10-28,count-vowels-permutation,1220,Count Vowels Permutation,Hard
2023-10-29,poor-pigs,458,Poor Pigs,Hard
2023-10-30,sort-integers-by-the-number-of-1-bits,1356,Sort Integers by The Number of 1 Bits,Easy
2023-10-31,find-the-original-array-of-prefix-xor,2433,Find The Original Array of Prefix Xor,Medium
2023-11-01,find-mode-in-binary-search-tree,501,Find Mode in Binary Search Tree,Easy
2023-11-02,count-nodes-equal-to-average-of-subtree,2265,Count Nodes Equal to Average of Subtree,Medium
2023-11-03,build-an-array-with-stack-operations,1441,Build an Array With Stack Operations,Medium
2023-11-04,last-moment-before-all-ants-fall-out-of-a-plank,1503,Last Moment Before All Ants Fall Out of a Plank,Medium
2023-11-05,find-the-winner-of-an-array-game,1535,Find the Winner of an Array Game,Medium
2023-11-06,seat-reservation-manager,1845,Seat Reservation Manager,Medium
2023-11-07,eliminate-maximum-number-of-monsters,1921,Eliminate Maximum Number of Monsters,Medium
2023-11-08,determine-if-a-cell-is-reachable-at-a-given-time,2849,Determine if a Cell Is Reachable at a Given Time,Medium
2023-11-09,count-number-of-homogenous-substrings,1759,Count Number of Homogenous Substrings,Medium
2023-11-10,restore-the-array-from-adjacent-pairs,1743,Restore the Array From Adjacent Pairs,Medium
2023-11-11,design-graph-with-shortest-path-calculator,2642,Design Graph With Shortest Path Calculator,Hard
2023-11-12,bus-routes,815,Bus Routes,Hard
2023-11-13,sort-vowels-in-a-string,2785,Sort Vowels in a String,Medium
2023-11-14,unique-length-3-palindromic-subsequences,1930,Unique Length-3 Palindromic Subsequences,Medium
2023-11-15,maximum-element-after-decreasing-and-rearranging,1846,Maximum Element After Decreasing and Rearranging,Medium
2023-11-16,find-unique-binary-string,1980,Find Unique Binary String,Medium
2023-11-17,minimize-maximum-pair-sum-in-array,1877,Minimize Maximum Pair Sum in Array,Medium
2023-11-18,frequency-of-the-most-frequent-element,1838,Frequency of the Most Frequent Element,Medium
2023-11-19,reduction-operations-to-make-the-array-elements-equal,1887,Reduction Operations to Make the Array Elements Equal,Medium
2023-11-20,minimum-amount-of-time-to-collect-garbage,2391,Minimum Amount of Time to Collect Garbage,Medium
2023-11-21,count-nice-pairs-in-an-array,1814,Count Nice Pairs in an Array,Medium
2023-11-22,diagonal-traverse-ii,1424,Diagonal Traverse II,Medium
2023-11-23,arithmetic-subarrays,1630,Arithmetic Subarrays,Medium
2023-11-24,maximum-number-of-coins-you-can-get,1561,Maximum Number of Coins You Can Get,Medium
2023-11-25,sum-of-absolute-differences-in-a-sorted-array,1685,Sum of Absolute Differences in a Sorted Array,Medium
2023-11-26,largest-submatrix-with-rearrangements,1727,Largest Submatrix With Rearrangements,Medium
2023-11-27,knight-dialer,935,Knight Dialer,Medium
2023-11-28,number-of-ways-to-divide-a-long-corridor,2147,Number of Ways to Divide a Long Corridor,Hard
2023-11-29,number-of-1-bits,191,Number of 1 Bits,Easy
2023-11-30,minimum-one-bit-operations-to-make-integers-zero,1611,Minimum One Bit Operations to Make Integers Zero,Hard
2023-12-01,check-if-two-string-arrays-are-equivalent,1662,Check If Two String Arrays are Equivalent,Easy
2023-12-02,find-words-that-can-be-formed-by-characters,1160,Find Words That Can Be Formed by Characters,Easy
2023-12-03,minimum-time-visiting-all-points,1266,Minimum Time Visiting All Points,Easy
2023-12-04,largest-3-same-digit-number-in-string,2264,Largest 3-Same-Digit Number in String,Easy
2023-12-05,count-of-matches-in-tournament,1688,Count of Matches in Tournament,Easy
2023-12-06,calculate-money-in-leetcode-bank,1716,Calculate Money in Leetcode Bank,Easy
2023-12-07,largest-odd-number-in-string,1903,Largest Odd Number in String,Easy
2023-12-08,construct-string-from-binary-tree,606,Construct String from Binary Tree,Medium
2023-12-09,binary-tree-inorder-traversal,94,Binary Tree Inorder Traversal,Easy
2023-12-10,transpose-matrix,867,Transpose Matrix,Easy
2023-12-11,element-appearing-more-than-25-in-sorted-array,1287,Element Appearing More Than 25% In Sorted Array,Easy
2023-12-12,maximum-product-of-two-elements-in-an-array,1464,Maximum Product of Two Elements in an Array,Easy
2023-12-13,special-positions-in-a-binary-matrix,1582,Special Positions in a Binary Matrix,Easy
2023-12-14,difference-between-ones-and-zeros-in-row-and-column,2482,Difference Between Ones and Zeros in Row and Column,Medium
2023-12-15,destination-city,1436,Destination City,Easy
2023-12-16,valid-anagram,242,Valid Anagram,Easy
2023-12-17,design-a-food-rating-system,2353,Design a Food Rating System,Medium
2023-12-18,maximum-product-difference-between-two-pairs,1913,Maximum Product Difference Between Two Pairs,Easy
2023-12-19,image-smoother,661,Image Smoother,Easy
2023-12-20,buy-two-chocolates,2706,Buy Two Chocolates,Easy
2023-12-21,widest-vertical-area-between-two-points-containing-no-points,1637,Widest Vertical Area Between Two Points Containing No Points,Easy
2023-12-22,maximum-score-after-splitting-a-string,1422,Maximum Score After Splitting a String,Easy
2023-12-23,path-crossing,1496,Path Crossing,Easy
2023-12-24,minimum-changes-to-make-alternating-binary-string,1758,Minimum Changes To Make Alternating Binary String,Easy
2023-12-25,decode-ways,91,Decode Ways,Medium
2023-12-26,number-of-dice-rolls-with-target-sum,1155,Number of Dice Rolls With Target Sum,Medium
2023-12-27,minimum-time-to-make-rope-colorful,1578,Minimum Time to Make Rope Colorful,Medium
2023-12-28,string-compression-ii,1531,String Compression II,Hard
2023-12-29,minimum-difficulty-of-a-job-schedule,1335,Minimum Difficulty of a Job Schedule,Hard
2023-12-30,redistribute-characters-to-make-all-strings-equal,1897,Redistribute Characters to Make All Strings Equal,Easy
2023-12-31,largest-substring-between-two-equal-characters,1624,Largest Substring Between Two Equal Characters,Easy
2024-01-01,assign-cookies,455,Assign Cookies,Easy
2024-01-02,convert-an-array-into-a-2d-array-with-conditions,2610,Convert an Array Into a 2D Array With Conditions,Medium
2024-01-03,number-of-laser-beams-in-a-bank,2125,Number of Laser Beams in a Bank,Medium
2024-01-04,minimum-number-of-operations-to-make-array-empty,2870,Minimum Number of Operations to Make Array Empty,Medium
2024-01-05,longest-increasing-subsequence,300,Longest Increasing Subsequence,Medium
2024-01-06,maximum-profit-in-job-scheduling,1235,Maximum Profit in Job Scheduling,Hard
2024-01-07,arithmetic-slices-ii-subsequence,446,Arithmetic Slices II - Subsequence,Hard
2024-01-08,range-sum-of-bst,938,Range Sum of BST,Easy
2024-01-09,leaf-similar-trees,872,Leaf-Similar Trees,Easy
2024-01-10,amount-of-time-for-binary-tree-to-be-infected,2385,Amount of Time for Binary Tree to Be Infected,Medium
2024-01-11,maximum-difference-between-node-and-ancestor,1026,Maximum Difference Between Node and Ancestor,Medium
2024-01-12,determine-if-string-halves-are-alike,1704,Determine if String Halves Are Alike,Easy
2024-01-13,minimum-number-of-steps-to-make-two-strings-anagram,1347,Minimum Number of Steps to Make Two Strings Anagram,Medium
2024-01-14,determine-if-two-strings-are-close,1657,Determine if Two Strings Are Close,Medium
2024-01-15,find-players-with-zero-or-one-losses,2225,Find Players With Zero or One Losses,Medium
2024-01-16,insert-delete-getrandom-o1,380,Insert Delete GetRandom O(1),Medium
2024-01-17,unique-number-of-occurrences,1207,Unique Number of Occurrences,Easy
2024-01-18,climbing-stairs,70,Climbing Stairs,Easy
2024-01-19,minimum-falling-path-sum,931,Minimum Falling Path Sum,Medium
2024-01-20,sum-of-subarray-minimums,907,Sum of Subarray Minimums,Medium
2024-01-21,house-robber,198,House Robber,Medium
2024-01-22,set-mismatch,645,Set Mismatch,Easy
2024-01-23,maximum-length-of-a-concatenated-string-with-unique-characters,1239,Maximum Length of a Concatenated String with Unique Characters,Medium
2024-01-24,pseudo-palindromic-paths-in-a-binary-tree,1457,Pseudo-Palindromic Paths in a Binary Tree,Medium
2024-01-25,longest-common-subsequence,1143,Longest Common Subsequence,Medium
2024-01-26,out-of-boundary-paths,576,Out of Boundary Paths,Medium
2024-01-27,k-inverse-pairs-array,629,K Inverse Pairs Array,Hard
2024-01-28,number-of-submatrices-that-sum-to-target,1074,Number of Submatrices That Sum to Target,Hard
2024-01-29,implement-queue-using-stacks,232,Implement Queue using Stacks,Easy
2024-01-30,evaluate-reverse-polish-notation,150,Evaluate Reverse Polish Notation,Medium
2024-01-31,daily-temperatures,739,Daily Temperatures,Medium
2024-02-01,divide-array-into-arrays-with-max-difference,2966,Divide Array Into Arrays With Max Difference,Medium
2024-02-02,sequential-digits,1291,Sequential Digits,Medium
2024-02-03,partition-array-for-maximum-sum,1043,Partition Array for Maximum Sum,Medium
2024-02-04,minimum-window-substring,76,Minimum Window Substring,Hard
2024-02-05,first-unique-character-in-a-string,387,First Unique Character in a String,Easy
2024-02-06,group-anagrams,49,Group Anagrams,Medium
2024-02-07,sort-characters-by-frequency,451,Sort Characters By Frequency,Medium
2024-02-08,perfect-squares,279,Perfect Squares,Medium
2024-02-09,largest-divisible-subset,368,Largest Divisible Subset,Medium
2024-02-10,palindromic-substrings,647,Palindromic Substrings,Medium
2024-02-11,cherry-pickup-ii,1463,Cherry Pickup II,Hard
2024-02-12,majority-element,169,Majority Element,Easy
2024-02-13,find-first-palindromic-string-in-the-array,2108,Find First Palindromic String in the Array,Easy
2024-02-14,rearrange-array-elements-by-sign,2149,Rearrange Array Elements by Sign,Medium
2024-02-15,find-polygon-with-the-largest-perimeter,2971,Find Polygon With the Largest Perimeter,Medium
2024-02-16,least-number-of-unique-integers-after-k-removals,1481,Least Number of Unique Integers after K Removals,Medium
2024-02-17,furthest-building-you-can-reach,1642,Furthest Building You Can Reach,Medium
2024-02-18,meeting-rooms-iii,2402,Meeting Rooms III,Hard
2024-02-19,power-of-two,231,Power of Two,Easy
2024-02-20,missing-number,268,Missing Number,Easy
2024-02-21,bitwise-and-of-numbers-range,201,Bitwise AND of Numbers Range,Medium
2024-02-22,find-the-town-judge,997,Find the Town Judge,Easy
2024-02-23,cheapest-flights-within-k-stops,787,Cheapest Flights Within K Stops,Medium
2024-02-24,find-all-people-with-secret,2092,Find All People With Secret,Hard
2024-02-25,greatest-common-divisor-traversal,2709,Greatest Common Divisor Traversal,Hard
2024-02-26,same-tree,100,Same Tree,Easy
2024-02-27,diameter-of-binary-tree,543,Diameter of Binary Tree,Easy
2024-02-28,find-bottom-left-tree-value,513,Find Bottom Left Tree Value,Medium
2024-02-29,even-odd-tree,1609,Even Odd Tree,Medium
2024-03-01,maximum-odd-binary-number,2864,Maximum Odd Binary Number,Easy
2024-03-02,squares-of-a-sorted-array,977,Squares of a Sorted Array,Easy
2024-03-03,remove-nth-node-from-end-of-list,19,Remove Nth Node From End of List,Medium
2024-03-04,bag-of-tokens,948,Bag of Tokens,Medium
2024-03-05,minimum-length-of-string-after-deleting-similar-ends,1750,Minimum Length of String After Deleting Similar Ends,Medium
2024-03-06,linked-list-cycle,141,Linked List Cycle,Easy
2024-03-07,middle-of-the-linked-list,876,Middle of the Linked List,Easy
2024-03-08,count-elements-with-maximum-frequency,3005,Count Elements With Maximum Frequency,Easy
2024-03-09,minimum-common-value,2540,Minimum Common Value,Easy
2024-03-10,intersection-of-two-arrays,349,Intersection of Two Arrays,Easy
2024-03-11,custom-sort-string,791,Custom Sort String,Medium
2024-03-12,remove-zero-sum-consecutive-nodes-from-linked-list,1171,Remove Zero Sum Consecutive Nodes from Linked List,Medium
2024-03-13,find-the-pivot-integer,2485,Find the Pivot Integer,Easy
2024-03-14,binary-subarrays-with-sum,930,Binary Subarrays With Sum,Medium
2024-03-15,product-of-array-except-self,238,Product of Array Except Self,Medium
2024-03-16,contiguous-array,525,Contiguous Array,Medium
2024-03-17,insert-interval,57,Insert Interval,Medium
2024-03-18,minimum-number-of-arrows-to-burst-balloons,452,Minimum Number of Arrows to Burst Balloons,Medium
2024-03-19,task-scheduler,621,Task Scheduler,Medium
2024-03-20,merge-in-between-linked-lists,1669,Merge In Between Linked Lists,Medium
2024-03-21,reverse-linked-list,206,Reverse Linked List,Easy
2024-03-22,palindrome-linked-list,234,Palindrome Linked List,Easy
2024-03-23,reorder-list,143,Reorder List,Medium
2024-03-24,find-the-duplicate-number,287,Find the Duplicate Number,Medium
2024-03-25,find-all-duplicates-in-an-array,442,Find All Duplicates in an Array,Medium
2024-03-26,first-missing-positive,41,First Missing Positive,Hard
2024-03-27,subarray-product-less-than-k,713,Subarray Product Less Than K,Medium
2024-03-28,length-of-longest-subarray-with-at-most-k-frequency,2958,Length of Longest Subarray With at Most K Frequency,Medium
2024-03-29,count-subarrays-where-max-element-appears-at-least-k-times,2962,Count Subarrays Where Max Element Appears at Least K Times,Medium
2024-03-30,subarrays-with-k-different-integers,992,Subarrays with K Different Integers,Hard
2024-03-31,count-subarrays-with-fixed-bounds,2444,Count Subarrays With Fixed Bounds,Hard
2024-04-01,length-of-last-word,58,Length of Last Word,Easy
2024-04-02,isomorphic-strings,205,Isomorphic Strings,Easy
2024-04-03,word-search,79,Word Search,Medium
2024-04-04,maximum-nesting-depth-of-the-parentheses,1614,Maximum Nesting Depth of the Parentheses,Easy
2024-04-05,make-the-string-great,1544,Make The String Great,Easy
2024-04-06,minimum-remove-to-make-valid-parentheses,1249,Minimum Remove to Make Valid Parentheses,Medium
2024-04-07,valid-parenthesis-string,678,Valid Parenthesis String,Medium
2024-04-08,number-of-students-unable-to-eat-lunch,1700,Number of Students Unable to Eat Lunch,Easy
2024-04-09,time-needed-to-buy-tickets,2073,Time Needed to Buy Tickets,Easy
2024-04-10,reveal-cards-in-increasing-order,950,Reveal Cards In Increasing Order,Medium
2024-04-11,remove-k-digits,402,Remove K Digits,Medium
2024-04-12,trapping-rain-water,42,Trapping Rain Water,Hard
2024-04-13,maximal-rectangle,85,Maximal Rectangle,Hard
2024-04-14,sum-of-left-leaves,404,Sum of Left Leaves,Easy
2024-04-15,sum-root-to-leaf-numbers,129,Sum Root to Leaf Numbers,Medium
2024-04-16,add-one-row-to-tree,623,Add One Row to Tree,Medium
2024-04-17,smallest-string-starting-from-leaf,988,Smallest String Starting From Leaf,Medium
2024-04-18,island-perimeter,463,Island Perimeter,Easy
2024-04-19,number-of-islands,200,Number of Islands,Medium
2024-04-20,find-all-groups-of-farmland,1992,Find All Groups of Farmland,Medium
2024-04-21,find-if-path-exists-in-graph,1971,Find if Path Exists in Graph,Easy
2024-04-22,open-the-lock,752,Open the Lock,Medium
2024-04-23,minimum-height-trees,310,Minimum Height Trees,Medium
2024-04-24,n-th-tribonacci-number,1137,N-th Tribonacci Number,Easy
2024-04-25,longest-ideal-subsequence,2370,Longest Ideal Subsequence,Medium
2024-04-26,minimum-falling-path-sum-ii,1289,Minimum Falling Path Sum II,Hard
2024-04-27,freedom-trail,514,Freedom Trail,Hard
2024-04-28,sum-of-distances-in-tree,834,Sum of Distances in Tree,Hard
2024-04-29,minimum-number-of-operations-to-make-array-xor-equal-to-k,2997,Minimum Number of Operations to Make Array XOR Equal to K,Medium
2024-04-30,number-of-wonderful-substrings,1915,Number of Wonderful Substrings,Medium
2024-05-01,reverse-prefix-of-word,2000,Reverse Prefix of Word,Easy
2024-05-02,largest-positive-integer-that-exists-with-its-negative,2441,Largest Positive Integer That Exists With Its Negative,Easy
2024-05-03,compare-version-numbers,165,Compare Version Numbers,Medium
2024-05-04,boats-to-save-people,881,Boats to Save People,Medium
2024-05-05,delete-node-in-a-linked-list,237,Delete Node in a Linked List,Medium
2024-05-06,remove-nodes-from-linked-list,2487,Remove Nodes From Linked List,Medium
2024-05-07,double-a-number-represented-as-a-linked-list,2816,Double a Number Represented as a Linked List,Medium
2024-05-08,relative-ranks,506,Relative Ranks,Easy
